step,no_gc,with_gc,ratio
131,0.09132146835327148,0.08904337882995605,0.9750541733023523
132,0.09049868583679199,0.09357309341430664,1.0339718477576474
133,0.09087204933166504,0.09406280517578125,1.0351126211809154
134,0.09216713905334473,0.0914011001586914,0.9916885898540265
135,0.09088826179504395,0.09523320198059082,1.0478052952024197
136,0.08948326110839844,0.09459543228149414,1.0571299158051797
137,0.09080386161804199,0.09258556365966797,1.0196214347041819
138,0.09065914154052734,0.09057140350341797,0.9990322207378265
139,0.0923149585723877,0.09251570701599121,1.0021746036255446
140,0.08967185020446777,0.09016132354736328,1.005458494965582
141,0.08791208267211914,0.09023261070251465,1.0263960079190735
142,0.09371590614318848,0.09293460845947266,0.9916631261877564
143,0.09178280830383301,0.0950174331665039,1.0352421648721313
144,0.09375882148742676,0.09531760215759277,1.016625429430926
145,0.09421133995056152,0.09362125396728516,0.9937365715890887
146,0.09327459335327148,0.09469413757324219,1.01521898052768
147,0.09318995475769043,0.09640312194824219,1.0344797590996426
148,0.09389162063598633,0.09543919563293457,1.01648256773571
149,0.0966634750366211,0.09423995018005371,0.9749282254165885
150,0.09434318542480469,0.0960545539855957,1.0181398216848958
151,0.09497475624084473,0.09290146827697754,0.9781701154503669
152,0.09567403793334961,0.09513998031616211,0.994417946302637
153,0.09689617156982422,0.09629940986633301,0.9938412251606744
154,0.41536378860473633,0.3840310573577881,0.9245655685292183
155,0.11037039756774902,0.1129918098449707,1.0237510449811742
156,0.0011835098266601562,0.0012047290802001953,1.0179290894439967
157,0.20083069801330566,0.19829082489013672,0.9873531628964379
158,0.08843779563903809,0.08995580673217773,1.0171647323655089
159,0.09368276596069336,0.09355521202087402,0.9986384481872274
160,0.08851885795593262,0.08913803100585938,1.006994815163962
161,0.08710908889770508,0.08902168273925781,1.0219563063482244
162,0.08695602416992188,0.09264826774597168,1.0654611756964247
163,0.09091973304748535,0.092315673828125,1.0153535512462468
164,0.08982706069946289,0.0911264419555664,1.0144653654030926
165,0.09115004539489746,0.09145116806030273,1.0033035931479868
166,0.09072256088256836,0.09097528457641602,1.002785676367478
167,0.09145355224609375,0.0911564826965332,0.9967516893301076
168,0.09080624580383301,0.0903005599975586,0.9944311561192956
169,0.08954668045043945,0.09097576141357422,1.0159590613068645
170,0.09076642990112305,0.09073853492736816,0.9996926730093354
171,0.0872342586517334,0.09009146690368652,1.032753281750923
172,0.08818721771240234,0.09217453002929688,1.0452141752549449
173,0.08893275260925293,0.09041118621826172,1.0166241746221962
174,0.08889174461364746,0.08973336219787598,1.009467893648465
175,0.09205389022827148,0.090850830078125,0.9869309146287768
176,0.09077215194702148,0.09242630004882812,1.0182230790647342
177,0.09004068374633789,0.09565019607543945,1.062299752686293
178,0.09175372123718262,0.09931015968322754,1.0823556619192762
179,0.09221935272216797,0.08904433250427246,0.9655709986659634
180,0.08885836601257324,0.0903177261352539,1.0164234409000292
181,0.09231281280517578,0.09102964401245117,0.9860997758194986
182,0.09014415740966797,0.08964729309082031,0.9944881140039991
183,0.09152531623840332,0.09251809120178223,1.0108469984500568
184,0.0918886661529541,0.0895698070526123,0.9747644709905581
185,0.09051513671875,0.09115767478942871,1.0070986808833446
186,0.09042167663574219,0.0916895866394043,1.0140221908157023
187,0.09145450592041016,0.09563565254211426,1.04571832278382
188,0.08976006507873535,0.09275960922241211,1.033417357051219
189,0.09287524223327637,0.09448957443237305,1.0173817280071467
190,0.08827924728393555,0.09389114379882812,1.0635698274232317
191,0.0916600227355957,0.09458470344543457,1.0319079204057744
192,0.09046196937561035,0.0943760871887207,1.0432681030506687
193,0.09163141250610352,0.09151577949523926,0.9987380636432233
194,0.09211254119873047,0.09495377540588379,1.030845248325344
195,0.09234404563903809,0.09513497352600098,1.0302231493936522
196,0.09450078010559082,0.09308147430419922,0.9849810149735724
197,0.09392786026000977,0.09701323509216309,1.032848345779542
198,0.09020662307739258,0.09987163543701172,1.1071430459305307
199,0.0931694507598877,0.0974738597869873,1.0461997896520046
200,0.09510493278503418,0.09513616561889648,1.0003284039318223
201,0.37981581687927246,0.3806791305541992,1.0022729797879932
202,0.09713506698608398,0.09496355056762695,0.9776443617548735
203,0.0010025501251220703,0.0016262531280517578,1.622116527942925
204,0.1794116497039795,0.15877175331115723,0.8849578807904777
205,0.08933591842651367,0.0886530876159668,0.9923565927056701
206,0.09136605262756348,0.08676862716674805,0.9496812510927229
207,0.10390210151672363,0.09080696105957031,0.8739665486453555
208,0.0899658203125,0.09236574172973633,1.0266759243554953
209,0.09191751480102539,0.09157824516296387,0.9963089772520946
210,0.09055900573730469,0.09165310859680176,1.012081657153689
211,0.09082365036010742,0.08957219123840332,0.986220999522237
212,0.08926200866699219,0.0924069881439209,1.0352331246394153
213,0.09242057800292969,0.0905447006225586,0.9797028170467444
214,0.09158134460449219,0.09172677993774414,1.0015880454024784
215,0.09061956405639648,0.09017229080200195,0.9950642749272534
216,0.09154057502746582,0.09201455116271973,1.005177771006045
217,0.09064364433288574,0.09037137031555176,0.9969962150205031
218,0.08909010887145996,0.09074234962463379,1.0185457260531323
219,0.09194517135620117,0.09067726135253906,0.9862101512786338
220,0.08986163139343262,0.09015393257141113,1.0032527918027525
221,0.09106993675231934,0.09116196632385254,1.0010105373388312
222,0.09142208099365234,0.09170150756835938,1.003056445135245
223,0.09367036819458008,0.0892021656036377,0.9522986545578571
224,0.08947014808654785,0.09285640716552734,1.0378479208026328
225,0.09144282341003418,0.09122395515441895,0.9976065015552525
226,0.09174752235412598,0.0910332202911377,0.9922144811689713
227,0.08809471130371094,0.08967280387878418,1.0179135904042262
228,0.09178471565246582,0.09145307540893555,0.9963867595909324
229,0.09123086929321289,0.11001777648925781,1.2059270874166994
230,0.09044337272644043,0.0918266773223877,1.0152947037936244
231,0.09186196327209473,0.09014391899108887,0.9812975444916519
232,0.09003424644470215,0.0916898250579834,1.0183883208740807
233,0.09100770950317383,0.09098005294799805,0.9996961075569667
234,0.09316253662109375,0.09066987037658691,0.9732438989435754
235,0.08983922004699707,0.09091639518737793,1.0119900321910338
236,0.09254646301269531,0.09106016159057617,0.9839399435296058
237,0.09072184562683105,0.09200358390808105,1.014128220963694
238,0.08919835090637207,0.0915384292602539,1.0262345472769796
239,0.09149408340454102,0.09276294708251953,1.0138682593536483
240,0.09112334251403809,0.09547591209411621,1.047765692741216
241,0.09230446815490723,0.09360885620117188,1.0141313640860332
242,0.09362101554870605,0.09424901008605957,1.006707837270007
243,0.09424638748168945,0.09480142593383789,1.0058892278736549
244,0.09366679191589355,0.10067439079284668,1.074814122845645
245,0.09466266632080078,0.09496951103210449,1.003241454347629
246,0.0960226058959961,0.0953059196472168,0.9925362757853546
247,0.09198379516601562,0.09518933296203613,1.0348489404055903
248,0.09507203102111816,0.0982365608215332,1.033285602152668
249,0.09367990493774414,0.09567570686340332,1.021304482823563
250,0.09400725364685059,0.09870123863220215,1.049932157394844
251,0.09579062461853027,0.09766459465026855,1.0195631883516894
252,0.0947885513305664,0.09657096862792969,1.0188041411366997
253,0.10104751586914062,0.09719157218933105,0.9618402921967609
254,0.09520959854125977,0.09363961219787598,0.9835102093965513
255,0.09663558006286621,0.09626436233520508,0.9961585812656204
256,0.09756636619567871,0.0983736515045166,1.008274217236079
257,0.09590578079223633,0.09798383712768555,1.021667685913021
258,0.09901046752929688,0.10077810287475586,1.0178530148333655
259,0.09934711456298828,0.10219621658325195,1.0286782563620132
260,0.09857177734375,0.10029125213623047,1.0174438854489165
261,0.3836863040924072,0.38312554359436035,0.9985384922733342
262,0.11097240447998047,0.10997557640075684,0.9910173336885436
263,0.0008082389831542969,0.0006279945373535156,0.7769911504424779
264,0.203826904296875,0.19559478759765625,0.959612217397814
265,0.09238433837890625,0.0896918773651123,0.9708558716657032
266,0.09328532218933105,0.09248805046081543,0.9914534064973535
267,0.0910041332244873,0.0912938117980957,1.003183136450449
268,0.09010076522827148,0.08994841575622559,0.9983091212193379
269,0.08953332901000977,0.09168767929077148,1.0240619923840972
270,0.09194087982177734,0.08888888359069824,0.9668047963322165
271,0.08895373344421387,0.08926844596862793,1.003537934971683
272,0.08832836151123047,0.09336614608764648,1.0570347336939505
273,0.08864140510559082,0.09207820892333984,1.0387719916404197
274,0.08816647529602051,0.09120011329650879,1.034408067128722
275,0.09032225608825684,0.08968281745910645,0.992920475452633
276,0.0910336971282959,0.09227371215820312,1.0136214947763755
277,0.09155011177062988,0.09104537963867188,0.9944868212370667
278,0.0877695083618164,0.08830714225769043,1.0061255201938435
279,0.09226655960083008,0.09267282485961914,1.0044031690413804
280,0.0923757553100586,0.0928490161895752,1.0051232152627938
281,0.09101486206054688,0.09140133857727051,1.0042463011861351
282,0.09120774269104004,0.09165096282958984,1.0048594573823757
283,0.0898597240447998,0.09009242057800293,1.0025895531694167
284,0.09190750122070312,0.09109139442443848,0.9911203461586353
285,0.09071540832519531,0.08851170539855957,0.9757075124576859
286,0.09247708320617676,0.09158706665039062,0.9903758150135223
287,0.09012436866760254,0.09297895431518555,1.0316738490353403
288,0.0906832218170166,0.09038639068603516,0.9967267249108065
289,0.09076833724975586,0.09105038642883301,1.0031073520527436
290,0.09100532531738281,0.0909874439239502,0.9998035126695031
291,0.09394717216491699,0.09102272987365723,0.9688714175864055
292,0.09177875518798828,0.09062910079956055,0.9874736328023526
293,0.09320855140686035,0.0910639762878418,0.9769916484415967
294,0.09463667869567871,0.09173154830932617,0.9693022787106201
295,0.09226226806640625,0.0982506275177002,1.064905833953527
296,0.09311580657958984,0.09313440322875977,1.0001997152777067
297,0.09429931640625,0.09581446647644043,1.016067455501618
298,0.09359073638916016,0.09591913223266602,1.0248784861978661
299,0.08934283256530762,0.09959864616394043,1.1147916772297994
300,0.1107778549194336,0.09509515762329102,0.8584311159703509
301,0.09438443183898926,0.0935816764831543,0.9914948329910553
302,0.09239315986633301,0.09501099586486816,1.0283336558931682
303,0.09560012817382812,0.09116792678833008,0.953638122979929
304,0.09569811820983887,0.09167075157165527,0.9579159265247753
305,0.09613561630249023,0.09517431259155273,0.9900005456051505
306,0.10244870185852051,0.09553074836730957,0.9324739760903512
307,0.09306955337524414,0.09360551834106445,1.0057587572560853
308,0.09298062324523926,0.09592700004577637,1.0316880732533482
309,0.09613251686096191,0.09652876853942871,1.0041219318021175
310,0.0944979190826416,0.09688472747802734,1.025257787881005
311,0.09830427169799805,0.09926199913024902,1.009742480318589
312,0.09639167785644531,0.09588766098022461,0.9947711577655974
313,0.09613895416259766,0.0975959300994873,1.0151548968842068
314,0.09750127792358398,0.10169720649719238,1.0430346008069447
315,0.09483766555786133,0.09984254837036133,1.0527731548753325
316,0.10110235214233398,0.09710025787353516,0.960415418791003
317,0.10085296630859375,0.09679865837097168,0.9597998146607156
318,0.09780049324035645,0.10007715225219727,1.023278604600139
319,0.09708166122436523,0.10099172592163086,1.040276038213119
320,0.10038995742797852,0.10015606880187988,0.9976701989711827
321,0.09890127182006836,0.1015470027923584,1.0267512330589987
322,0.10160064697265625,0.10001039505004883,0.9843480138169257
323,0.10099172592163086,0.10146570205688477,1.0046932174980523
324,0.10201787948608398,0.10165786743164062,0.9964710886341009
325,0.10084867477416992,0.10123205184936523,1.003801508309889
326,0.09446430206298828,0.10255813598632812,1.085681402885324
327,0.09856224060058594,0.11140298843383789,1.1302805999032415
328,0.09929776191711426,0.09900784492492676,0.9970803270225819
329,0.10265302658081055,0.10183167457580566,0.991998755103842
330,0.09958124160766602,0.10122895240783691,1.0165463974295743
331,0.09643721580505371,0.10209417343139648,1.058659487202308
332,0.09714460372924805,0.09943580627441406,1.0235854844964094
333,0.09997320175170898,0.1023411750793457,1.023686080731092
334,0.10079622268676758,0.10145330429077148,1.0065189109917922
335,0.1023867130279541,0.10059809684753418,0.9825307783839922
336,0.0988922119140625,0.09952211380004883,1.0063695803116803
337,0.10176825523376465,0.10236954689025879,1.005908440260796
338,0.10209202766418457,0.10339188575744629,1.012732219380904
339,0.1013190746307373,0.10050034523010254,0.9919192965034603
340,0.1001589298248291,0.10121369361877441,1.0105309011966284
341,0.10241389274597168,0.10159945487976074,0.9920475841277602
342,0.10093045234680176,0.10256218910217285,1.0161669418637338
343,0.10087895393371582,0.09871292114257812,0.9785283975827017
344,0.10141706466674805,0.10373044013977051,1.0228105149821098
345,0.10181021690368652,0.10075116157531738,0.9895977500040981
346,0.09939718246459961,0.10226559638977051,1.0288581009445865
347,0.10131335258483887,0.10322856903076172,1.018903889734762
348,0.09956574440002441,0.1049656867980957,1.054234942254597
349,0.10185074806213379,0.10503149032592773,1.0312294443026921
350,0.10078907012939453,0.10436415672302246,1.0354709750674174
351,0.1006474494934082,0.10457849502563477,1.0390575772363115
352,0.10077190399169922,0.10138249397277832,1.0060591291510121
353,0.10133123397827148,0.10333919525146484,1.0198158178318832
354,0.1041867733001709,0.10471224784851074,1.0050435821332704
355,0.10437750816345215,0.10235476493835449,0.9806208898766763
356,0.10397458076477051,0.10256457328796387,0.9864389212590662
357,0.42440247535705566,0.3899109363555908,0.9187291757135803
358,0.10079455375671387,0.10359621047973633,1.0277957153298656
359,0.0011472702026367188,0.001199483871459961,1.0455112219451372
360,0.15783047676086426,0.15092229843139648,0.9562303905351902
361,0.08610177040100098,0.08907437324523926,1.0345242941044535
362,0.08547210693359375,0.0917673110961914,1.0736521467464073
363,0.09136581420898438,0.0889437198638916,0.9734901465492046
364,0.0925455093383789,0.0944371223449707,1.0204398140991953
365,0.09035396575927734,0.0914762020111084,1.0124204426712264
366,0.09033775329589844,0.09059619903564453,1.0028608829677175
367,0.08982658386230469,0.09119272232055664,1.015208620872704
368,0.09011363983154297,0.09079527854919434,1.007564212464679
369,0.09078693389892578,0.09121441841125488,1.0047086567854029
370,0.09162735939025879,0.08948016166687012,0.9765659761704653
371,0.08959770202636719,0.09014701843261719,1.0061309207025013
372,0.08942937850952148,0.09082293510437012,1.0155827605880126
373,0.08917999267578125,0.09195256233215332,1.0310895927795363
374,0.11116814613342285,0.09049654006958008,0.8140509958758066
375,0.0891268253326416,0.09060144424438477,1.0165451748812948
376,0.08765339851379395,0.09053754806518555,1.0329040242625358
377,0.09017705917358398,0.09167146682739258,1.0165719271342835
378,0.09186816215515137,0.09173440933227539,0.998544078604184
379,0.09038496017456055,0.08924317359924316,0.9873675158664422
380,0.0921025276184082,0.09174752235412598,0.9961455426527157
381,0.08951449394226074,0.09031295776367188,1.0089199389534187
382,0.09340429306030273,0.09111618995666504,0.975503234073401
383,0.09179306030273438,0.09201550483703613,1.0024233262685451
384,0.09033393859863281,0.09310221672058105,1.030644939929478
385,0.08854198455810547,0.09473347663879395,1.069927188910311
386,0.09083080291748047,0.09342384338378906,1.0285480297764664
387,0.09119629859924316,0.09083032608032227,0.9959869805623456
388,0.09061503410339355,0.09233379364013672,1.0189677083251112
389,0.09418296813964844,0.09169197082519531,0.9735515097511088
390,0.09481000900268555,0.09231400489807129,0.9736736223224749
391,0.09262228012084961,0.0956125259399414,1.032284303681471
392,0.09232234954833984,0.09328246116638184,1.010399557883211
393,0.08944344520568848,0.09873628616333008,1.1038962769856566
394,0.0905759334564209,0.0935666561126709,1.0330189548384718
395,0.37532854080200195,0.3818986415863037,1.0175049325326093
396,0.11471891403198242,0.11221957206726074,0.9782133400946866
397,0.0015108585357666016,0.0010285377502441406,0.6807637683446426
398,0.20325827598571777,0.1926274299621582,0.9476978441738502
399,0.09066271781921387,0.0878438949584961,0.9689086878430155
