step,no_gc,with_gc,ratio
173,0.06767511367797852,0.06833839416503906,1.0098009512066233
174,0.06933355331420898,0.06906652450561523,0.9961486351725893
175,0.07386469841003418,0.07211613655090332,0.9763275028969275
176,0.07094454765319824,0.07006144523620605,0.9875522158332857
177,0.06925010681152344,0.07266879081726074,1.0493672019169857
178,0.07001447677612305,0.07233142852783203,1.0330924668496435
179,0.07104682922363281,0.07210969924926758,1.0149601331579372
180,0.06937241554260254,0.07051396369934082,1.016455361224048
181,0.07094287872314453,0.07032060623168945,0.9912285418543064
182,0.07109212875366211,0.07056379318237305,0.9925682972144529
183,0.07026839256286621,0.08159971237182617,1.1612577062841205
184,0.07035422325134277,0.07185983657836914,1.0214004683364568
185,0.07063078880310059,0.06865954399108887,0.9720908566162695
186,0.07125997543334961,0.06958127021789551,0.9764425232362841
187,0.07023119926452637,0.0840296745300293,1.1964721578159425
188,0.07049679756164551,0.06956362724304199,0.9867629402911883
189,0.07106971740722656,0.06994414329528809,0.9841623949974504
190,0.07065963745117188,0.0744168758392334,1.053173756950818
191,0.07104301452636719,0.06917333602905273,0.9736824442236959
192,0.0712122917175293,0.07608437538146973,1.0684163301929117
193,0.07126021385192871,0.0679628849029541,0.953728332112136
194,0.0723881721496582,0.06876778602600098,0.9499864961892905
195,0.07165241241455078,0.07038307189941406,0.9822847483795403
196,0.07096362113952637,0.07180905342102051,1.011913601193376
197,0.07018566131591797,0.07079148292541504,1.0086317005231333
198,0.06903195381164551,0.0706338882446289,1.0232056945303083
199,0.07108187675476074,0.0709543228149414,0.9982055350021298
200,0.07049059867858887,0.07022285461425781,0.9962017053429796
201,0.07112669944763184,0.0728154182434082,1.0237424034700178
202,0.07019877433776855,0.07183599472045898,1.0233226348769677
203,0.07120537757873535,0.07258009910583496,1.0193064284446707
204,0.07042264938354492,0.06966185569763184,0.9891967471747682
205,0.08752822875976562,0.07510495185852051,0.8580654826759643
206,0.07233214378356934,0.07462692260742188,1.0317255746037188
207,0.07126307487487793,0.07170677185058594,1.0062261834265087
208,0.07128429412841797,0.07465362548828125,1.047266111014489
209,0.07100749015808105,0.07488179206848145,1.054561876525634
210,0.07044291496276855,0.07285928726196289,1.0343025597460223
211,0.07166051864624023,0.07100462913513184,0.9908472681540826
212,0.07062220573425293,0.07320261001586914,1.0365381434180365
213,0.07062935829162598,0.08930850028991699,1.2644671061736896
214,0.06986737251281738,0.0735921859741211,1.0533126311658618
215,0.07284760475158691,0.07046246528625488,0.9672585052938193
216,0.06972002983093262,0.06946706771850586,0.9963717440592011
217,0.07009434700012207,0.06745100021362305,0.9622887308373895
218,0.07199835777282715,0.07109737396240234,0.9874860505392687
219,0.07259821891784668,0.07496237754821777,1.0325649673726351
220,0.06929421424865723,0.07488822937011719,1.0807284588203316
221,0.07377791404724121,0.07404327392578125,1.0035967386983877
222,0.06963205337524414,0.07202291488647461,1.0343356456594237
223,0.2848470211029053,0.07340002059936523,0.2576822475276944
224,0.11337566375732422,0.07126665115356445,0.6285886123331342
225,0.0005719661712646484,0.0714573860168457,124.93288870362652
226,0.0632929801940918,0.07211041450500488,1.1393114099521604
227,0.06328940391540527,0.07517123222351074,1.187738034695146
228,0.06572246551513672,0.07300281524658203,1.1107741420590582
229,0.06275558471679688,0.0722343921661377,1.1510432496504772
230,0.06018400192260742,0.08525776863098145,1.416618468486313
231,0.061120033264160156,0.07338929176330566,1.2007403766637021
232,0.09960055351257324,0.07738637924194336,0.7769673612524087
233,0.0634772777557373,0.07347702980041504,1.15753278020455
234,0.061309099197387695,0.07262182235717773,1.1845194809235113
235,0.06408286094665527,0.07799959182739258,1.2171677524248186
236,0.06527185440063477,0.07074332237243652,1.0838258392080944
237,0.06491565704345703,0.07916665077209473,1.21953091715759
238,0.06492161750793457,0.0776522159576416,1.1960918248555825
239,0.0664064884185791,0.07227802276611328,1.0884180821386642
240,0.06628131866455078,0.07259058952331543,1.0951892778521173
241,0.06673693656921387,0.07213759422302246,1.0809245663862244
242,0.06500625610351562,0.10804557800292969,1.6620796901590282
243,0.06900501251220703,0.07863235473632812,1.139516563704963
244,0.06538915634155273,0.07681918144226074,1.1748000087507566
245,0.06833815574645996,0.07456278800964355,1.0910857513667398
246,0.06949687004089355,0.08467721939086914,1.2184321299799994
247,0.06976914405822754,0.07294344902038574,1.0454972610744515
248,0.28819966316223145,0.0754997730255127,0.26197037219648955
249,0.16242742538452148,0.07287335395812988,0.4486517826999574
250,0.0006132125854492188,0.07441878318786621,121.35886469673406
251,0.0673973560333252,0.07234597206115723,1.0734244830818755
252,0.0675821304321289,0.07482337951660156,1.1071473929302194
253,0.06278610229492188,0.07550716400146484,1.2026095145513094
254,0.06041908264160156,0.07678437232971191,1.270862928938978
255,0.06072497367858887,0.07575654983520508,1.2475353260122732
256,0.06076502799987793,0.07362890243530273,1.2116986506687801
257,0.060691118240356445,0.07413697242736816,1.22154566560731
258,0.0611119270324707,0.07519769668579102,1.2304913351175475
259,0.06491208076477051,0.07493805885314941,1.1544547327748007
260,0.07375860214233398,0.07464385032653809,1.0120019653096979
261,0.06335186958312988,0.07480192184448242,1.180737401069559
262,0.06357312202453613,0.07749390602111816,1.2189727915393125
263,0.06615090370178223,0.07513308525085449,1.1357832024421803
264,0.06259799003601074,0.07506799697875977,1.1992077850355163
265,0.06451654434204102,0.07581210136413574,1.175080006799654
266,0.0658409595489502,0.07687568664550781,1.1675966931853983
267,0.0692288875579834,0.07489991188049316,1.0819170222511512
268,0.06361770629882812,0.0791010856628418,1.2433816034058884
269,0.06550335884094238,0.07494449615478516,1.1441321098780306
270,0.06529903411865234,0.4162757396697998,6.374914197251391
271,0.06809091567993164,0.06814694404602051,1.0008228464183422
272,0.06514167785644531,0.07013082504272461,1.0765891722542675
273,0.0672149658203125,0.0648963451385498,0.9655043984108967
274,0.0629892349243164,0.06907916069030762,1.0966820088116398
275,0.06872725486755371,0.06465744972229004,0.940783243080104
276,0.06330251693725586,0.06746935844421387,1.0658242627396333
277,0.06710171699523926,0.06636977195739746,0.9890920073193696
278,0.06387448310852051,0.06576371192932129,1.029577207186022
279,0.06683540344238281,0.06656098365783691,0.9958940954881425
280,0.06403565406799316,0.06540107727050781,1.0213228586853325
281,0.06506848335266113,0.06845736503601074,1.0520817684497485
282,0.06496691703796387,0.06570601463317871,1.0113765225273494
283,0.06850838661193848,0.06542515754699707,0.9549948667977518
284,0.06385636329650879,0.0649263858795166,1.0167567103381585
285,0.06628131866455078,0.06720232963562012,1.0138954835182228
286,0.06481266021728516,0.06571555137634277,1.0139307838319036
287,0.06881952285766602,0.06809663772583008,0.9894959293261736
288,0.06364750862121582,0.06625723838806152,1.041002858138202
289,0.06311750411987305,0.06665444374084473,1.0560373809182046
290,0.06612324714660645,0.06555747985839844,0.9914437461464407
291,0.07297730445861816,0.06625223159790039,0.9078470640892028
292,0.06902480125427246,0.06637883186340332,0.9616663960954851
293,0.07016801834106445,0.0741112232208252,1.0561966116898738
294,0.0700371265411377,0.0713205337524414,1.0183246697099984
295,0.0638427734375,0.06650757789611816,1.0417401111376674
296,0.06870508193969727,0.06712746620178223,0.9770378595967658
297,0.07007884979248047,0.07006239891052246,0.9997652518269532
298,0.07019352912902832,0.06597042083740234,0.9398362164714194
299,0.06970453262329102,0.06726241111755371,0.9649646670907984
300,0.2675020694732666,0.06942057609558105,0.25951416462786936
301,0.15814661979675293,0.06773972511291504,0.4283349539811402
302,0.0006177425384521484,0.06725692749023438,108.87533770744886
303,0.0633399486541748,0.06894159317016602,1.0884377811320187
304,0.06522202491760254,0.06814384460449219,1.044798052353954
305,0.06272768974304199,0.0655207633972168,1.0445269651347973
306,0.06097602844238281,0.06618547439575195,1.0854343270042854
307,0.06072235107421875,0.06533312797546387,1.0759321208694559
308,0.06051945686340332,0.07212138175964355,1.1917057009025478
309,0.060111284255981445,0.07264161109924316,1.2084521566683193
310,0.060782432556152344,0.06772923469543457,1.114289636777281
311,0.06083989143371582,0.06672334671020508,1.096703908206332
312,0.06142687797546387,0.06630873680114746,1.0794743113533067
313,0.06193804740905762,0.06930232048034668,1.118897404412076
314,0.066009521484375,0.06670713424682617,1.010568365695793
315,0.06498408317565918,0.06914663314819336,1.06405491574425
316,0.06750345230102539,0.06884264945983887,1.0198389432416204
317,0.06273937225341797,0.06714868545532227,1.0702798425220788
318,0.06732463836669922,0.06771349906921387,1.0057759048091224
319,0.06255483627319336,0.07353758811950684,1.1755699878798966
320,0.0858161449432373,0.0697791576385498,0.8131238904369907
321,0.06548190116882324,0.06743359565734863,1.029805098106324
322,0.06816601753234863,0.0696868896484375,1.022311294852558
323,0.06266331672668457,0.0710306167602539,1.1335278831483588
324,0.06197166442871094,0.0643317699432373,1.038083623157182
325,0.06361246109008789,0.0660858154296875,1.0388816011393875
326,0.0654299259185791,0.08050370216369629,1.2303804571607642
327,0.06625843048095703,0.06653547286987305,1.0041812398347654
328,0.06534886360168457,0.10402941703796387,1.5919085857719826
329,0.06861042976379395,0.06866216659545898,1.0007540665733061
330,0.0637063980102539,0.06934332847595215,1.0884829568419634
331,0.06677627563476562,0.4442403316497803,6.652667095115682
332,0.06405115127563477,0.0673363208770752,1.0512897822445562
333,0.06351232528686523,0.07549142837524414,1.1886106835842187
334,0.06766819953918457,0.0651557445526123,0.9628709644459008
335,0.07087373733520508,0.06442713737487793,0.9090410608680441
336,0.06966495513916016,0.06689763069152832,0.9602766636093581
337,0.06995773315429688,0.06415581703186035,0.9170654070560009
338,0.06311702728271484,0.0646054744720459,1.0235823398757988
339,0.06727862358093262,0.06472969055175781,0.9621137756168782
340,0.0665292739868164,0.06794285774230957,1.0212475451900058
341,0.06748628616333008,0.06633377075195312,0.9829222279532817
342,0.06881165504455566,0.065460205078125,0.9512953152447707
343,0.062335968017578125,0.06491422653198242,1.0413606878404014
344,0.06462883949279785,0.06506896018981934,1.006809973697122
345,0.0655512809753418,0.06586980819702148,1.004859206669043
346,0.06547045707702637,0.06681370735168457,1.0205168916581393
347,0.06540560722351074,0.06453514099121094,0.9866912598284554
348,0.06328845024108887,0.08923530578613281,1.4099777360040082
349,0.06674432754516602,0.06801319122314453,1.0190108092274939
350,0.06357955932617188,0.07244324684143066,1.1394109617807644
351,0.10293388366699219,0.06507492065429688,0.6322011599681286
352,0.06975436210632324,0.06678175926208496,0.9573847032002488
353,0.06676793098449707,0.06471705436706543,0.9692835080076416
354,0.06408214569091797,0.06770157814025879,1.0564811369893594
355,0.06755566596984863,0.0696108341217041,1.030421847262563
356,0.06504702568054199,0.06579279899597168,1.0114651409134727
357,0.06597614288330078,0.06876516342163086,1.042273167488183
358,0.06993770599365234,0.06948208808898926,0.9934853753323788
359,0.06413841247558594,0.06905817985534668,1.0767054747673002
360,0.06629014015197754,0.06676554679870605,1.0071716041878715
361,0.10993814468383789,0.06744122505187988,0.6134470000910838
362,0.0668332576751709,0.06843137741088867,1.0239120430652222
363,0.06856060028076172,0.06641745567321777,0.9687408715972792
364,0.07154536247253418,0.06557679176330566,0.9165764138588324
365,0.06948542594909668,0.06875014305114746,0.9894181709631042
366,0.06934094429016113,0.06646037101745605,0.9584578303310789
367,0.06567049026489258,0.06812644004821777,1.037398072915532
368,0.06802177429199219,0.06868648529052734,1.0097720326388695
369,0.06966567039489746,0.06625938415527344,0.9511052399221078
370,0.06967473030090332,0.07073187828063965,1.0151726167459973
371,0.06542253494262695,0.06821012496948242,1.042609018884702
372,0.06558990478515625,0.06986832618713379,1.0652298767011747
373,0.0648345947265625,0.07555937767028809,1.1654175982584138
374,0.0693817138671875,0.0675666332244873,0.9738392071695624
375,0.07012033462524414,0.06934261322021484,0.9889087607869271
376,0.07014250755310059,0.06943678855895996,0.9899387829326408
377,0.06804442405700684,0.06707191467285156,0.9857077284783758
378,0.06571054458618164,0.09509634971618652,1.4472007546895975
379,0.06819748878479004,0.07000327110290527,1.0264787215818711
380,0.07050132751464844,0.06913375854492188,0.9806022238454671
381,0.08356571197509766,0.06971383094787598,0.8342396576319544
382,0.07036757469177246,0.07123494148254395,1.0123262283028904
383,0.06862568855285645,0.06991147994995117,1.0187362986690385
384,0.06753849983215332,0.11139488220214844,1.6493538126992309
385,0.27523326873779297,0.07418560981750488,0.269537218947828
386,0.15347933769226074,0.06876707077026367,0.4480542580145059
387,0.0005357265472412109,0.07149624824523926,133.456608811749
388,0.06281781196594238,0.06842041015625,1.089188050569879
389,0.06617164611816406,0.45163607597351074,6.825220505577494
390,0.0631401538848877,0.06705236434936523,1.0619607369283575
391,0.05975222587585449,0.0696256160736084,1.1652388685614419
392,0.06068587303161621,0.06425642967224121,1.0588367022216985
393,0.06162858009338379,0.0738530158996582,1.1983566031823405
394,0.06688618659973145,0.0663764476776123,0.992379010554607
395,0.06418633460998535,0.06503009796142578,1.0131455294427916
396,0.06680583953857422,0.06646156311035156,0.9948466117542933
397,0.06396603584289551,0.06424641609191895,1.0043832675470474
398,0.0666348934173584,0.06870126724243164,1.0310103868874043
399,0.06261348724365234,0.06610107421875,1.0557002513136853
